Date,      Genel, 1. Gıda ve Alkolsüz İçecekler, 2. Alkollü İçeçekler ve Tütün, 3. Giyim ve Ayakkabı," 4. Konut, Su, Elektrik, Gaz ve Diğer Yakıtlar "," 5. Mobilya, Ev Aletleri ve Ev Bakım Hizmetleri", 6. Sağlık, 7. Ulaştırma , 8. Haberleşme, 9. Eğlence ve Kültür,10. Eğitim,11. Lokanta ve Oteller,12. Çeşitli Mal ve Hizmetler
Aug-04,110.1441736,109.2920246,134.0877793,114.8486253,110.8525046,105.8162798,109.9221124,106.3765677,99.19302386,104.7687189,99.59964824,133.2856201,113.3974489
Sep-04,112.1181191,109.9681576,134.0902401,116.3343925,114.0061814,106.3437504,114.3902334,110.4188556,99.55282354,105.3979269,105.7760871,134.0766698,113.8254536
Oct-04,114.0076451,113.5102337,141.10014,120.4247969,114.3712036,106.4326458,115.1924449,110.8421719,99.5529079,105.3556785,105.5626884,134.2314221,116.1962242
Nov-04,114.6619018,115.2765091,140.9710163,118.7372561,115.4168888,106.5910943,119.026942,110.7163478,98.82672445,108.7773499,104.9999168,133.7702264,116.8484039
Dec-04,115.3456936,116.8581104,140.994731,118.3614189,115.391643,107.8520814,119.0959782,112.1872308,99.28565342,109.0766402,104.2999083,134.3001034,116.0159127
Jan-05,114.2906388,112.8240368,141.2146108,118.6137178,115.8540004,107.0700145,119.6773901,112.0152249,99.28565342,104.9377989,103.3655223,142.5109231,115.1251731
Feb-05,114.2833693,113.8038441,141.1851656,113.018291,120.6667187,106.9477626,120.0400154,111.281892,98.98498964,103.8681109,102.7374506,144.122227,115.0289917
Mar-05,114.315452,113.795654,141.377325,111.0682631,121.1586299,108.0197257,121.7065008,111.6448054,95.00816195,104.1010855,102.3878017,145.4285461,115.4583127
Apr-05,115.8684315,113.9481243,141.377325,120.5076347,121.8092227,108.3496226,121.9368763,112.701603,95.32465014,105.0991426,103.4270328,149.0314914,116.6512776
May-05,115.1652537,110.2445155,141.4057421,123.9294431,121.9218194,108.5094966,121.9363485,112.3009425,95.16640604,105.2372815,103.6148084,149.5276964,116.2198101
Jun-05,114.8447845,109.4059481,141.4695654,122.4504104,121.7491297,109.6108886,121.9601821,111.5475125,97.18828617,105.4977489,103.456171,149.8195723,116.7876533
Jul-05,115.1026334,109.2074877,142.5061254,121.9230243,124.1193113,109.8611719,124.2780194,111.6708482,96.06199958,105.4160462,103.0498673,151.6543145,116.1628367
Aug-05,115.9215072,110.6953852,150.5043432,116.2167901,124.3292681,112.7287883,124.3596602,113.2573102,96.06193631,107.8638287,103.0822425,153.5561993,117.1650339
Sep-05,117.618496,114.9551821,149.2627745,118.8239551,124.7548762,112.9852279,125.2233685,113.1523446,96.16341864,105.5274094,107.1535238,153.6709829,117.9477022
Oct-05,118.2343554,115.7408219,149.1610152,123.3058686,125.3490029,112.937768,124.7038219,113.0548608,95.84693045,105.4440914,107.1040985,152.0263757,118.1886851
Nov-05,118.0396361,115.1917315,149.247353,121.0232229,126.498949,113.0423653,124.5334153,113.4106263,95.74063559,108.2238216,106.8251032,150.1544933,118.4959003
Dec-05,118.5149241,112.7493243,163.3375225,120.9792964,126.8647039,112.8375449,118.2325739,114.9782641,95.74063559,109.6938789,116.959891,149.3597162,119.8138405
Jan-06,119.7467553,116.3521953,164.5149189,112.2602189,133.022648,112.7368286,125.6360441,115.2156587,95.90039818,107.8038968,116.8999714,151.8162526,121.9884669
Feb-06,119.3971646,116.0801876,164.4719266,111.0489972,132.5775121,112.6844775,125.586169,115.0093128,96.05864228,107.6250534,116.655322,152.3295796,120.7615342
Mar-06,121.5094116,117.7200971,171.0535561,113.6284141,132.6832412,114.2325899,125.937993,119.0247412,96.30891182,114.6794343,116.7156814,154.6190551,122.1436483
Apr-06,123.5459181,118.8218671,171.9826458,122.5614768,135.1377879,113.6408699,126.0445713,120.2132912,96.92371765,115.0550399,117.131861,155.3212033,128.2449171
May-06,126.0676195,121.4479505,179.4210786,125.6279536,136.514255,114.9766519,129.5919615,121.9458317,97.55669404,116.1010413,118.9019324,159.7221109,132.6253313
Jun-06,128.5915066,124.9345111,188.0038103,123.4217685,137.9082196,120.8796704,130.6072762,123.3969621,97.55669404,120.402501,122.5592769,166.8955252,132.6874508
Jul-06,130.6473686,121.5919691,188.3440089,122.2777705,153.0753271,124.4647616,132.2787895,129.5901444,96.25831101,121.6843226,122.5048593,173.0199675,134.976804
Aug-06,133.3934263,125.0673336,188.5725482,122.3794164,152.266553,124.6095327,133.1646068,140.4305723,100.365781,123.0507813,120.4798637,173.4632013,135.5047656
Sep-06,137.4042544,133.7459145,188.5851701,125.4032089,164.4306895,125.2205221,136.4940211,138.7997252,100.3636719,124.7170787,126.6070796,170.2386887,135.2319956
Oct-06,140.535016,132.4717112,188.5851701,131.7545303,164.9469991,126.2423299,136.9879021,141.4510519,99.1315795,133.3978421,157.127724,174.3429252,135.6551645
Nov-06,141.0741557,135.4093368,188.6005571,125.4644186,165.0962284,126.8607158,140.5175968,142.382866,98.73972265,134.6558328,156.6701709,171.7735998,136.8780718
Dec-06,141.2132489,134.9474502,188.996243,124.9435049,164.1523155,126.9327396,141.0919358,144.8450819,98.73972265,136.2400838,156.7690017,171.7142464,135.3855544
Jan-07,143.1141033,139.7897971,197.0088183,119.5959604,166.8617967,126.7480263,152.2639692,145.5142198,97.93320065,133.8794001,156.2142676,172.0733357,137.1140713
Feb-07,144.0476726,138.1690071,200.9527185,110.0860576,167.791932,129.1315948,152.1241408,145.4112449,97.9711631,133.8601942,155.6350707,175.7544448,167.9240401
Mar-07,146.1123292,141.4106858,201.7396496,115.3094532,167.8883855,131.8076349,152.1158283,145.6223481,97.55357614,137.0696211,156.0624777,182.3935495,168.2322693
Apr-07,147.1388063,140.4397298,201.8783236,125.1123492,169.0839635,131.707319,152.0042031,146.1915461,96.28816112,136.5552427,155.2573654,186.5237395,169.4883743
May-07,147.2360304,138.1115874,201.9465138,133.6218847,169.1441789,131.5968186,151.8717965,146.0163309,96.28816112,136.2779491,154.7343468,186.4363566,168.7505466
Jun-07,146.0064685,134.1901173,203.651725,132.6011779,170.0541962,131.3580653,151.7405775,145.3444252,96.28816112,136.0126436,154.0999122,186.0968995,168.7109868
Jul-07,146.3078645,135.6395722,203.651725,130.5322415,170.6556497,131.5398707,152.5768623,145.4438381,96.40850999,135.6488744,153.5384011,186.4718772,169.0245959
Aug-07,149.5769518,146.7878915,203.651725,128.2711751,170.9235977,131.9115205,152.7089719,145.0335015,97.2376257,136.2674412,158.5971884,188.372727,169.7522152
Sep-07,152.0172358,150.3025121,223.6210754,131.3933148,171.1068016,134.4284227,152.4919558,145.2421711,99.76845575,137.9396376,157.8206561,192.9065722,170.2060778
Oct-07,154.3350036,151.5506865,223.2463749,137.9021839,170.535164,135.7141303,152.193299,146.0095982,99.76845575,137.312435,176.7511738,192.8727016,170.8036224
Nov-07,153.9094893,151.1479653,223.1283252,131.0899788,171.0849086,135.0931208,153.9708904,146.0855319,99.45196755,141.1288937,176.4870634,196.4609643,171.8896962
Dec-07,154.50875,153.4760826,223.1283252,130.1969521,171.1626565,135.4927523,153.8058276,146.0291976,99.45196755,141.06478,176.3408708,196.5531128,172.5101134
Jan-08,156.9946078,160.0288044,223.1601991,126.2203918,177.8866751,135.9374234,153.5395302,147.2856059,99.45196755,137.8371625,176.1762625,200.9657489,176.3760827
Feb-08,157.8815378,161.1752466,223.2118083,120.6415118,184.3899939,136.5071074,154.3343634,147.518109,99.61021165,138.1259624,176.6974972,207.3730459,179.1728391
Mar-08,160.3317922,162.7066918,223.1729407,128.1495544,190.017637,139.4778431,155.3513001,148.7431013,99.61021165,139.2836324,178.7482674,207.4809545,181.0742873
Apr-08,164.2155926,165.6427283,229.5854027,139.2899346,194.735634,140.1450251,155.6799414,150.263392,99.6918928,140.2805254,181.1296719,209.7008268,193.733264
May-08,166.7487806,163.4508787,229.8596792,143.6786581,201.3211344,142.7318517,155.3569407,160.5361505,99.6918928,142.9026649,179.6359571,217.7698903,193.5666202
Jun-08,169.63531,165.14448,230.145574,142.4946478,212.6318464,143.6443923,155.2233467,164.8486526,99.6918928,142.7360019,178.9581846,217.7862396,207.0989381
Jul-08,172.300114,170.4565809,230.2287781,141.6024862,223.1410912,143.7170065,155.2123623,166.1857228,99.6918928,145.8089543,178.7247045,218.815748,207.5754295
Aug-08,171.937157,170.9438041,230.2823996,128.4976868,238.4654652,143.934688,156.8404001,163.6372536,99.6918928,145.2314756,177.0331074,220.2993814,204.7834468
Sep-08,176.5517167,176.2238369,230.2081537,135.5727226,244.6337685,144.1414887,156.6515872,164.2064025,100.008381,147.5547209,203.5914553,220.2896133,206.7162038
Oct-08,178.6843675,177.9466685,230.1828262,145.913587,243.0530253,147.4954962,157.3073855,164.5265652,100.8609369,151.3001406,205.1139,221.6915368,208.6570248
Nov-08,179.9177002,176.6412819,230.2144542,142.407536,245.5359155,147.8812802,157.4938234,169.7179881,101.8073632,170.9924726,206.4830929,224.4264627,209.2964209
Dec-08,176.9896163,174.393274,230.3010959,140.1008938,241.0355047,149.031112,157.0669163,156.6760572,101.625699,176.7479452,206.8470242,226.5498589,210.0392248
Jan-09,176.859302,179.8238626,230.2768957,122.4984727,235.1046992,151.041657,159.3480825,156.9778227,101.590822,174.0277711,207.4372394,231.8108405,213.9225566
Feb-09,177.090557,175.5720872,230.5193623,122.7950383,236.4252377,150.8271923,167.72748,159.6222835,101.590822,177.839076,207.3392178,232.0138205,219.1742656
Mar-09,178.856449,177.8070607,231.2084203,124.8867322,236.9847593,154.039534,167.9133242,163.0648723,100.9578456,178.8552183,208.3830437,232.0138205,218.5689185
Apr-09,179.0835289,175.377111,231.3930702,138.3511482,236.4460837,151.7454212,167.7019487,162.3145309,100.9578456,177.3054716,207.5373466,231.7337193,218.7615627
May-09,181.4639292,182.0412127,231.318999,145.2292309,236.568323,150.1334908,167.7295581,162.2868478,100.6249,177.4299363,207.2505812,233.3923162,218.220193
Jun-09,182.7260993,183.8228537,231.4356444,144.9239929,237.3391076,153.1913959,173.1070635,162.9605343,100.5519811,178.5207042,207.8147269,234.0396956,218.5815476
Jul-09,178.4431487,170.3415848,232.0201011,138.6573001,238.1607607,152.194687,174.1988209,162.9128497,100.2796747,177.7494529,207.7521454,233.9353635,218.8117576
Aug-09,181.5600915,182.3127698,232.234374,129.9956041,237.7511038,152.8197523,180.1205571,162.4551919,100.0682131,177.3817311,214.5556724,236.2666847,219.0112061
Sep-09,182.8861042,182.5567176,232.314041,133.9133905,237.743133,153.354851,180.0296125,166.0041305,100.1104326,177.6156988,216.4107159,236.5711546,221.1081852
Oct-09,185.6622243,179.387097,232.1951392,145.9523657,237.8432998,153.7723009,179.8180284,167.1201087,100.0336367,177.7085772,252.1201797,236.5726045,221.8761082
Nov-09,187.6250048,184.9825171,232.1997051,141.5898312,239.5572475,152.8860038,180.0739352,169.8861608,100.0678491,180.9606977,252.5045845,236.8770744,225.3565767
Dec-09,187.1255686,183.6910447,231.9344103,140.0023797,239.6441158,153.1426401,180.103029,170.0261475,100.1439171,183.4732547,252.6735901,235.9761348,223.8284798
Jan-10,183.6759519,185.7543319,231.3026995,144.2916324,237.351879,156.861414,178.1541823,160.4559521,102.732639,155.2449148,249.1483866,241.4222005,235.9065064
Feb-10,183.5912774,188.521496,248.7737269,132.1685745,238.0010909,159.8763309,178.7619512,157.2506413,102.7226271,155.2300914,245.6434781,244.6204179,237.9675175
Mar-10,184.167064,190.4787585,249.1848099,134.1028152,238.2391353,159.5476907,172.4816734,157.5521309,102.6425315,160.0921493,245.1374218,243.8856923,238.7998489
Apr-10,185.4710515,188.6227338,249.550217,149.7401978,243.2813479,159.8191761,172.5284248,158.1075066,102.522388,161.7078941,240.9015431,245.6144585,237.9080653
May-10,184.692046,185.9061884,257.726201,155.4884343,242.9134611,157.733025,176.7672227,154.6641777,102.7927107,161.5003673,237.2654349,246.3707937,241.4950174
Jun-10,184.7428507,180.4899708,257.6576872,157.0412754,243.2813479,158.2474185,178.5593615,158.1709781,102.8728064,162.7899985,236.2908079,249.3096963,242.0895398
Jul-10,185.8605543,182.531598,258.137284,147.4245575,244.6663333,158.9904312,178.7619512,161.9792681,102.7826988,162.7307051,238.0901192,252.7024,241.2968432
Aug-10,187.7064587,194.0220785,267.9576001,140.0689943,244.4932101,159.1476069,179.2450494,159.9481801,102.9629139,161.7523642,237.790234,253.7180501,241.3166606
Sep-10,188.9257716,196.5530213,268.3458451,139.3198165,244.211885,159.3190714,179.8372344,162.1062111,102.8828183,162.0488311,240.1143444,255.8141791,241.4751999
Oct-10,190.8224807,196.4180377,269.8303115,157.095761,243.6059538,160.1478163,180.0242402,163.9786203,104.4246589,162.9975253,242.1385696,255.7061312,241.7724612
Nov-10,190.6870015,192.9422096,270.1272048,166.2357294,244.2768062,160.2478373,180.9281016,163.1534908,104.3946231,164.9690305,241.6887418,254.0205842,243.674933
Dec-10,190.1958893,189.4326355,269.7161218,166.9712858,246.9169346,159.8906196,181.1151073,162.2172862,104.5948621,168.9268642,243.8441668,250.1308602,244.8837953
Jan-11,192.8377341,188.4708772,305.685884,149.7538192,250.639083,161.3337789,181.567038,172.150576,104.6449219,168.2301669,248.4174164,246.8029853,243.8731071
Feb-11,194.1925263,190.3943938,305.7772358,128.1093933,251.6129009,162.5483189,183.515015,179.005498,104.6849697,168.1708735,255.2023194,248.3372653,247.0835283
Mar-11,197.5795068,194.0220785,305.7087219,133.6805514,251.8293049,162.6769173,183.4994312,187.1774536,104.6549338,168.4228704,258.4073427,249.374525,248.2725732
